,Milan scored,Milan received,Juventus scored,Juventus received,Napoli scored,Napoli received,Sampdoria scored,Sampdoria received,Roma scored,Roma received,Inter scored,Inter received,Chievo scored,Chievo received,Bologna scored,Bologna received,Torino scored,Torino received,Genoa scored,Genoa received,Sassuolo scored,Sassuolo received,Spal scored,Spal received,Lazio scored,Lazio received,Benevento scored,Benevento received,Atalanta scored,Atalanta received,Verona scored,Verona received,Fiorentina scored,Fiorentina received,Cagliari scored,Cagliari received,Crotone scored,Crotone received,Udinese scored,Udinese received
10,1.3333333333333333,1.0,4.0,1.0,2.0,1.0,3.6666666666666665,1.3333333333333333,1.0,0.0,1.6666666666666667,1.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,2.3333333333333335,0.6666666666666666,1.0,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.3333333333333335
11,2.0,1.0,2.6666666666666665,0.6666666666666666,2.0,1.0,2.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,2.0,1.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.0,3.0,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,2.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333
12,1.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,1.0,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,2.0,1.0,0.6666666666666666,3.0,1.0,1.0,3.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667
13,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,2.0,0.0,1.6666666666666667
14,1.0,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.0,1.0,3.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,2.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.0,2.3333333333333335,1.0,0.6666666666666666
15,1.3333333333333333,1.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333
16,1.3333333333333333,2.0,1.3333333333333333,0.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.0,0.0,2.0,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.0,2.3333333333333335,1.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.0,1.0,0.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.3333333333333333
17,0.6666666666666666,2.0,1.3333333333333333,0.0,2.0,1.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,2.6666666666666665,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,3.0,0.3333333333333333
18,0.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,3.0,0.6666666666666666
19,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,2.0,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.0,3.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,2.0,2.3333333333333335,0.6666666666666666
20,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,2.6666666666666665,3.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0
21,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,2.0,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,3.6666666666666665,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666
22,1.6666666666666667,1.0,3.3333333333333335,0.0,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,3.6666666666666665,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666
23,2.3333333333333335,0.6666666666666666,3.6666666666666665,0.0,3.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,0.0,1.3333333333333333,1.0,2.3333333333333335,2.0,0.3333333333333333,1.0,0.6666666666666666,0.0,3.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0
24,2.0,0.3333333333333333,3.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,3.0,0.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,3.0,1.0,0.6666666666666666,0.0,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667
25,2.3333333333333335,0.0,1.6666666666666667,0.0,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.0
26,1.0,0.0,1.3333333333333333,0.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,2.0
27,1.0,0.0,1.6666666666666667,0.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.0,1.0,3.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,2.0
28,1.3333333333333333,0.6666666666666666,1.0,0.0,1.0,1.3333333333333333,1.0,3.3333333333333335,3.0,0.6666666666666666,1.6666666666666667,0.0,1.0,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.0
29,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.6666666666666665,2.0,0.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,3.0,1.6666666666666667,1.0,3.0,2.6666666666666665,0.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0
30,1.6666666666666667,2.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.0,1.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,3.0,1.3333333333333333,1.6666666666666667,4.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.0,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0
31,0.6666666666666666,1.3333333333333333,3.3333333333333335,1.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,2.0,4.0,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.6666666666666666,2.0
32,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,2.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665
33,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.0,1.0,2.6666666666666665,1.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,2.6666666666666665
34,1.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,3.0,1.0,1.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,2.0,3.0
35,2.0,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,2.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,1.0,3.3333333333333335,2.0,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,3.0
36,2.3333333333333335,1.0,2.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.0,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.0,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335
37,3.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,2.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,2.0,1.3333333333333333,1.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.6666666666666667,2.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333
