,Barcelona scored,Barcelona received,Real Madrid scored,Real Madrid received,Sevilla scored,Sevilla received,Las Palmas scored,Las Palmas received,La Coruna scored,La Coruna received,Sp Gijon scored,Sp Gijon received,Leganes scored,Leganes received,Ath Madrid scored,Ath Madrid received,Osasuna scored,Osasuna received,Alaves scored,Alaves received,Granada scored,Granada received,Malaga scored,Malaga received,Villarreal scored,Villarreal received,Ath Bilbao scored,Ath Bilbao received,Eibar scored,Eibar received,Celta scored,Celta received,Espanol scored,Espanol received,Valencia scored,Valencia received,Sociedad scored,Sociedad received,Betis scored,Betis received
10,2.0,1.0,3.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,2.0,1.0,1.3333333333333333,0.0,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,3.0,2.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.0,2.3333333333333335,0.0,0.6666666666666666,1.3333333333333333
11,1.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0
12,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,2.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,1.0,1.6666666666666667,0.0,2.0,1.0,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,1.6666666666666667
13,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335,2.6666666666666665,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.0,2.0
14,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,2.0,1.0,1.6666666666666667,1.0,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,3.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0
15,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,1.0,3.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,2.0,2.0,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333
16,2.6666666666666665,0.6666666666666666,3.0,1.3333333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,1.0,0.3333333333333333
17,3.3333333333333335,0.6666666666666666,2.3333333333333335,1.3333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,1.0,0.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,3.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666
18,3.3333333333333335,0.3333333333333333,2.6666666666666665,1.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,3.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333
19,3.3333333333333335,0.3333333333333333,2.0,1.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.0,2.3333333333333335,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666
20,2.6666666666666665,0.3333333333333333,3.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,2.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666
21,3.3333333333333335,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,1.6666666666666667,2.0,0.0,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.3333333333333333,2.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,3.6666666666666665,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666
22,3.6666666666666665,0.3333333333333333,3.0,0.6666666666666666,1.0,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,2.0,3.0,1.0,1.0,3.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667
23,3.3333333333333335,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,3.0,1.0,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.0
24,3.3333333333333335,1.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.0,1.0,3.6666666666666665,1.6666666666666667,1.0,2.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.0,2.0,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,2.3333333333333335
25,4.333333333333333,0.6666666666666666,3.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.0,4.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,2.0
26,4.0,1.0,3.0,1.6666666666666667,1.0,0.6666666666666666,3.6666666666666665,3.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.6666666666666665,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.0
27,3.3333333333333335,1.3333333333333333,2.6666666666666665,1.0,1.0,1.6666666666666667,3.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333,2.0,1.6666666666666667,2.0,1.0,2.6666666666666665,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
28,3.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
29,3.6666666666666665,1.0,3.0,1.0,0.3333333333333333,2.0,1.0,2.0,0.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,2.0,0.3333333333333333,1.0,1.0,1.0
30,2.3333333333333335,1.0,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,2.0,1.0,1.0,3.0,1.0,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335
31,2.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,3.0,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667
32,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.0,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
33,4.333333333333333,1.6666666666666667,3.6666666666666665,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,4.0,1.0,0.6666666666666666,0.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,0.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666
34,4.333333333333333,1.0,3.3333333333333335,2.0,2.0,1.6666666666666667,0.3333333333333333,3.0,1.3333333333333333,3.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,3.6666666666666665,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,2.0,1.0,1.0,2.0
35,4.666666666666667,0.6666666666666666,4.0,1.0,1.6666666666666667,2.0,0.0,3.0,1.6666666666666667,3.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,4.333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.6666666666666665,3.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,2.3333333333333335,2.0,2.0,1.3333333333333333,0.6666666666666666,3.3333333333333335
36,3.6666666666666665,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.3333333333333333,3.0,0.3333333333333333,3.3333333333333335,1.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.6666666666666665,3.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,0.6666666666666666,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,3.0
37,4.0,1.3333333333333333,3.3333333333333335,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,3.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.0,2.6666666666666665,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335
