,Lyon scored,Lyon received,Auxerre scored,Auxerre received,Bordeaux scored,Bordeaux received,Grenoble scored,Grenoble received,Monaco scored,Monaco received,Lorient scored,Lorient received,Le Havre scored,Le Havre received,Valenciennes scored,Valenciennes received,Marseille scored,Marseille received,Rennes scored,Rennes received,Nancy scored,Nancy received,Lille scored,Lille received,Nantes scored,Nantes received,Sochaux scored,Sochaux received,Caen scored,Caen received,St Etienne scored,St Etienne received,Le Mans scored,Le Mans received,Nice scored,Nice received,Paris SG scored,Paris SG received,Toulouse scored,Toulouse received
16,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
17,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666
18,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,2.6666666666666665,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333
19,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,3.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.0
20,1.3333333333333333,0.3333333333333333,0.0,2.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666
21,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,2.6666666666666665,1.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0
22,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.0
23,2.3333333333333335,1.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.3333333333333333
24,2.6666666666666665,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333
25,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666
26,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333
27,0.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,2.0,1.3333333333333333,2.0,1.3333333333333333
28,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.0,1.0,1.3333333333333333,1.0,2.3333333333333335,3.0,1.3333333333333333
29,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.0,1.0,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333
30,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333
31,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
32,0.6666666666666666,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,2.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666
33,0.0,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333
34,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0
35,2.0,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333
36,3.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
37,2.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
