,Wolfsburg scored,Wolfsburg received,Ein Frankfurt scored,Ein Frankfurt received,Schalke 04 scored,Schalke 04 received,Dortmund scored,Dortmund received,Hertha scored,Hertha received,M'gladbach scored,M'gladbach received,Bochum scored,Bochum received,Mainz scored,Mainz received,Leverkusen scored,Leverkusen received,Hoffenheim scored,Hoffenheim received,Bayern Munich scored,Bayern Munich received,Hamburg scored,Hamburg received,Freiburg scored,Freiburg received,Werder Bremen scored,Werder Bremen received,Nurnberg scored,Nurnberg received,FC Koln scored,FC Koln received,Hannover scored,Hannover received,Stuttgart scored,Stuttgart received
12,2.3333333333333335,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,3.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333
13,2.0,2.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.0,2.3333333333333335,3.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667
14,2.0,2.3333333333333335,2.0,1.0,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,1.0,2.3333333333333335,0.0,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,2.0
15,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,3.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,3.0,0.0,0.0,1.0,2.6666666666666665,0.6666666666666666,2.0
16,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,3.0,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,4.0,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.0,3.6666666666666665,1.0,0.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0
17,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,0.0,2.3333333333333335,1.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.0,2.6666666666666665,1.0,2.0,3.0,2.0,0.6666666666666666,2.0,4.0,1.0,2.6666666666666665,0.3333333333333333,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,3.6666666666666665,2.3333333333333335,1.0
18,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,0.3333333333333333,2.6666666666666665,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.0,2.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.6666666666666666
19,1.3333333333333333,2.3333333333333335,1.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,1.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.0,2.3333333333333335,3.3333333333333335,1.0,0.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,2.3333333333333335,2.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.6666666666666666
20,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,3.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666
21,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,3.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.0,1.0,1.6666666666666667,3.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,3.3333333333333335,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,1.0,3.3333333333333335,2.3333333333333335,1.6666666666666667
22,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,3.3333333333333335,1.0,3.6666666666666665,2.6666666666666665,1.6666666666666667
23,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.0,2.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.0,3.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,3.3333333333333335,2.6666666666666665,1.6666666666666667
24,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,2.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.0,1.0,2.0,3.0,1.3333333333333333
25,3.0,0.3333333333333333,1.0,2.6666666666666665,2.6666666666666665,1.0,2.6666666666666665,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667
26,3.0,2.0,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.3333333333333333,3.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,3.6666666666666665,0.6666666666666666,0.3333333333333333,2.0,2.6666666666666665,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
27,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.0,2.3333333333333335,0.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,3.0,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.0,2.3333333333333335,1.6666666666666667,1.0
28,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,1.0,1.3333333333333333,2.0,0.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,2.0,0.6666666666666666
29,2.6666666666666665,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,3.0,1.3333333333333333,1.3333333333333333,2.0,2.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666
30,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.0,2.0,2.3333333333333335,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,3.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666
31,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,3.0,0.6666666666666666,1.0,2.3333333333333335,1.0,1.6666666666666667,3.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,4.0,1.6666666666666667,0.3333333333333333
32,1.0,2.0,2.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,3.3333333333333335,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.0,3.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.0,3.0,1.3333333333333333,1.0,2.0,3.6666666666666665,2.0,1.0
33,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,2.3333333333333335,1.0,2.0,2.0,2.0,1.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,1.0
