,Newcastle scored,Newcastle received,Man City scored,Man City received,Chelsea scored,Chelsea received,Arsenal scored,Arsenal received,Blackburn scored,Blackburn received,Everton scored,Everton received,Liverpool scored,Liverpool received,Sunderland scored,Sunderland received,Derby scored,Derby received,Portsmouth scored,Portsmouth received,Man United scored,Man United received,Reading scored,Reading received,Birmingham scored,Birmingham received,Aston Villa scored,Aston Villa received,Fulham scored,Fulham received,Middlesbrough scored,Middlesbrough received,Wigan scored,Wigan received,Tottenham scored,Tottenham received,Bolton scored,Bolton received,West Ham scored,West Ham received
10,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,3.0,0.0,2.0,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.0,1.0,1.3333333333333333,0.0,4.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,3.0,0.6666666666666666,3.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666
11,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,3.3333333333333335,0.0,1.6666666666666667,1.0,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,2.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
12,1.0,2.3333333333333335,0.3333333333333333,2.0,3.0,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,3.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333
13,0.6666666666666666,2.6666666666666665,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.0,1.6666666666666667,0.0,0.6666666666666666,3.0,0.0,3.0,2.0,0.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666
14,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.6666666666666666,3.0,0.0,1.0,2.6666666666666665,0.0,2.6666666666666665,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,1.0,2.0,1.3333333333333333,2.0,2.0,1.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666
15,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,3.3333333333333335,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,3.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
16,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.0,2.0,2.3333333333333335,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,2.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,2.0,0.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.0,3.0,0.3333333333333333,1.0
17,1.6666666666666667,1.0,2.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,2.0,1.0,0.6666666666666666,2.0,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.0,3.0,1.6666666666666667,1.0,1.0
18,1.0,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,1.0,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.0,1.0,1.3333333333333333
19,1.0,1.6666666666666667,1.0,1.0,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.0,4.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0
20,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,2.0,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,1.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.0,1.0,4.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333
21,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,3.6666666666666665,0.6666666666666666,1.0,2.3333333333333335,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
22,0.0,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,3.0,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333
23,0.0,3.0,0.6666666666666666,1.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,3.3333333333333335,0.0,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666
24,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
25,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
26,1.0,3.3333333333333335,1.0,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.0,1.0,0.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666
27,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,2.0,0.3333333333333333,2.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,1.0,1.0,3.0,1.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,0.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667
28,0.3333333333333333,3.0,0.0,1.3333333333333333,4.666666666666667,1.6666666666666667,1.0,1.0,2.0,0.6666666666666666,2.0,0.3333333333333333,3.0,1.0,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.0,3.0,2.6666666666666665,0.6666666666666666,3.0,0.3333333333333333,2.6666666666666665
29,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,0.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,2.0,2.0,0.3333333333333333,2.0,0.6666666666666666,3.0
30,1.0,1.3333333333333333,0.6666666666666666,1.0,3.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,2.0,0.0,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,0.0,1.0,1.0,2.0
31,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,1.0,1.0,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333
32,3.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333
33,2.3333333333333335,0.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,3.0,1.0,0.0,2.6666666666666665,1.0,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,1.0,2.0,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333
34,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,3.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,5.0,0.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0
35,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.0,1.0,4.666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,4.333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
36,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,3.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,1.3333333333333333,3.6666666666666665,0.3333333333333333,2.0,2.0,1.3333333333333333,0.0,1.0,1.0,3.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.3333333333333335
37,1.0,2.3333333333333335,1.0,4.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,4.333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,2.0,2.0,0.6666666666666666,4.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.6666666666666665
